model_name,fold,feature,coefficient,abs_coefficient,intercept
Ridge_RobustScaler_baseline,0,BldgType__Duplex,-0.019319531930997245,0.019319531930997245,12.041114614997326
Ridge_RobustScaler_baseline,0,BldgType__Twnhs,-0.002933489879706362,0.002933489879706362,12.041114614997326
Ridge_RobustScaler_baseline,0,BldgType__TwnhsE,0.005529114895837101,0.005529114895837101,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__1.5Fin,-0.010296818054785087,0.010296818054785087,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__1.5Unf,0.008358776973799779,0.008358776973799779,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__1Story,-0.0025414279625081988,0.0025414279625081988,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__2.5Unf,0.005660150820723124,0.005660150820723124,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__2Story,-0.013151027903939237,0.013151027903939237,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__Rare,0.012029554116928956,0.012029554116928956,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__SFoyer,-0.0007334839412000769,0.0007334839412000769,12.041114614997326
Ridge_RobustScaler_baseline,0,HouseStyle__SLvl,0.0006742759509802767,0.0006742759509802767,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofStyle__Flat,-0.00222692521396614,0.00222692521396614,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofStyle__Gable,-0.005349607240919568,0.005349607240919568,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofStyle__Gambrel,0.000472710373065025,0.000472710373065025,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofStyle__Hip,0.003232200641511787,0.003232200641511787,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofStyle__Rare,0.003871621440313287,0.003871621440313287,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofMatl__CompShg,-0.011446290291573681,0.011446290291573681,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofMatl__Rare,0.021614071255373114,0.021614071255373114,12.041114614997326
Ridge_RobustScaler_baseline,0,RoofMatl__Tar&Grv,-0.010167780963798917,0.010167780963798917,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__AsbShng,0.0016835367567650254,0.0016835367567650254,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__BrkFace,0.04914163882219212,0.04914163882219212,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__CemntBd,-0.00016401865026714014,0.00016401865026714014,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__HdBoard,-0.010884486727865357,0.010884486727865357,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__MetalSd,0.007888981561546741,0.007888981561546741,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__Plywood,-0.010932185292701959,0.010932185292701959,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__Rare,-0.015598154355143116,0.015598154355143116,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__Stucco,0.01040202069996971,0.01040202069996971,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__VinylSd,-0.005091976844467984,0.005091976844467984,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__Wd Sdng,-0.017913173486808216,0.017913173486808216,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior1st__WdShing,-0.008532182483216381,0.008532182483216381,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__AsbShng,0.004110601345566059,0.004110601345566059,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__BrkFace,0.013261850285790376,0.013261850285790376,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__CmentBd,-0.0015729246545671703,0.0015729246545671703,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__HdBoard,-0.0011777615011659567,0.0011777615011659567,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__ImStucc,0.00310678563434102,0.00310678563434102,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__MetalSd,-0.0009964944000331838,0.0009964944000331838,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__Plywood,-0.014367244959423738,0.014367244959423738,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__Rare,-0.0066928846464250225,0.0066928846464250225,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__Stucco,0.013763738151255877,0.013763738151255877,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__VinylSd,-0.0018112461961894096,0.0018112461961894096,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__Wd Sdng,0.005927521157599956,0.005927521157599956,12.041114614997326
Ridge_RobustScaler_baseline,0,Exterior2nd__Wd Shng,-0.013551940216757898,0.013551940216757898,12.041114614997326
Ridge_RobustScaler_baseline,0,MasVnrType__BrkCmn,-0.009280611106034993,0.009280611106034993,12.041114614997326
Ridge_RobustScaler_baseline,0,MasVnrType__BrkFace,-0.00840080926348503,0.00840080926348503,12.041114614997326
Ridge_RobustScaler_baseline,0,MasVnrType__NoFeature,0.0015598102237920266,0.0015598102237920266,12.041114614997326
Ridge_RobustScaler_baseline,0,MasVnrType__Stone,0.016121610145732823,0.016121610145732823,12.041114614997326
Ridge_RobustScaler_baseline,0,ExterQual__Ex,0.007890414733921516,0.007890414733921516,12.041114614997326
Ridge_RobustScaler_baseline,0,ExterQual__Fa,0.009254297468003075,0.009254297468003075,12.041114614997326
Ridge_RobustScaler_baseline,0,ExterQual__Gd,-0.006504798925872677,0.006504798925872677,12.041114614997326
