model_name,feature,mean_importance,std_importance,max_importance
CatBoost_research_v1,FullBath,0.11064210457488868,0.13962157737670297,0.3558980783529055
CatBoost_research_v1,Neighborhood__BrkSide,0.10727823523034637,0.06506556851104571,0.19774279094201322
CatBoost_research_v1,TotRmsAbvGrd,0.10657638639798905,0.11540871067675705,0.3035975407914285
CatBoost_research_v1,2ndFlrSF,0.10390338589159906,0.0457847978076165,0.16346749440836947
CatBoost_research_v1,BsmtFinType1__GLQ,0.10176845113835183,0.12044994190601054,0.27046283534857896
CatBoost_research_v1,SaleType__New,0.09957604283331796,0.05871537593376947,0.19619508863441415
CatBoost_research_v1,BsmtExposure__No,0.09690204258413616,0.0404330826368281,0.15779003053711751
CatBoost_research_v1,LotConfig__CulDSac,0.09434254630490414,0.04914504400454182,0.173031128753584
CatBoost_research_v1,SaleCondition__Family,0.09257998443061123,0.05581615045498838,0.1590685167886062
CatBoost_research_v1,BsmtFullBath,0.09109484376833614,0.05375414993813372,0.16770380141646699
CatBoost_research_v1,IsNewHouse,0.09036761206364072,0.05071569762436861,0.1549995296927338
CatBoost_research_v1,Alley__Pave,0.08087363230190434,0.049492731385494294,0.13419104055978742
CatBoost_research_v1,OpenPorchSF,0.08017556230316072,0.04688687086568941,0.15035227461470235
CatBoost_research_v1,Foundation__PConc,0.07967724313515215,0.05242982016853716,0.1236044379638426
CatBoost_research_v1,MoSold,0.07903530221854946,0.03359090902284165,0.11641637141102827
CatBoost_research_v1,MSZoning__FV,0.07643321851073662,0.03648341962791976,0.12793201580720096
CatBoost_research_v1,ExterQual__TA,0.07562560601634524,0.092464818829734,0.2307449270381886
CatBoost_research_v1,GarageQual__TA,0.07361997968560431,0.0735480064612409,0.17836402064965065
CatBoost_research_v1,WoodDeckSF,0.0717735822710604,0.013772700793347158,0.08388129429886475
CatBoost_research_v1,LotShape__Reg,0.07130106029935955,0.04200045865674331,0.12148177556169974
CatBoost_research_v1,ScreenPorch,0.07110355940352482,0.029773733953127688,0.09663956688446312
CatBoost_research_v1,PavedDrive__Y,0.06495331401306939,0.09522913456055535,0.23410060798108898
CatBoost_research_v1,GarageFinish__Unf,0.06369579231176326,0.06062088759484288,0.13045127701038572
CatBoost_research_v1,EnclosedPorch,0.06294625425404721,0.03293520802937719,0.08708478364801017
CatBoost_research_v1,BedroomAbvGr,0.061523072289920544,0.04530863369613352,0.11391320926739203
CatBoost_research_v1,SaleCondition__Normal,0.06098490266932712,0.04941199302989638,0.13781173461071106
CatBoost_research_v1,GarageCond__NoFeature,0.06035869386317168,0.07948298701980794,0.17076709860470965
CatBoost_research_v1,Neighborhood__OldTown,0.05977342908040535,0.009602751266556271,0.0697448471885303
CatBoost_research_v1,Neighborhood__Edwards,0.058824024764739156,0.03609145554798368,0.10581552254351996
